소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,설치연도,구
서울특별시 강동구 천호대로 1210 (둔촌동),둔촌동 609-60,37.53478,127.14488,2017,강동구
서울특별시 강동구 천호대로198길 14 (둔촌동),둔촌동 610-3,37.5352,127.14726,2016,강동구
서울특별시 강동구 동남로49길 46-10 (둔촌동),둔촌동 617-4,37.5329,127.14757,2019,강동구
서울특별시 강동구 동남로49길 34 (둔촌동),둔촌동 614-4,37.53226,127.1481,2016,강동구
서울특별시 강동구 동남로49길 60 (둔촌동),둔촌동 618-15,37.53281,127.14645,2009,강동구
서울특별시 강동구 명일로 158-5 (둔촌동),둔촌동 622-12,37.5329,127.14501,2017,강동구
서울특별시 강동구 명일로12길10 (둔촌동),둔촌동 622-6,37.5337,127.14543,2017,강동구
서울특별시 강동구 명일2동 37,명일동 37,37.55333,127.15052,2013,강동구
서울특별시 강동구 양재대로136길 7,명일동 334-26,37.54861,127.1442,2020,강동구
서울특별시 강동구 고덕로38길 37,명일1동 312-18,37.55301,127.14275,2020,강동구
서울특별시 강동구 양재대로 1638,명일동 312-95,37.55185,127.1442,2020,강동구
서울특별시 강동구 명일로 350,명일동 40,37.55034,127.14961,2020,강동구
서울특별시 강동구 상암로51길 46,명일동 332-3,37.54842,127.1463,2020,강동구
서울특별시 강동구 상암로 224 (명일동),명일동 270,37.54655,127.14735,2009,강동구
서울특별시 강동구 명일1동 288,명일동 288,37.55031,127.14688,2019,강동구
서울특별시 강동구 천호대로200길 81 맞은편,둔촌동 611-8,37.53306,127.14779,2021,강동구
서울특별시 강동구 둔촌동 579 동남로 지하보차도,둔촌동 579,37.53615,127.15134,2021,강동구
서울특별시 강동구 둔촌동 563-4 마드레 삼거리,둔촌동 563-4,37.53639,127.15256,2021,강동구
서울특별시 강동구 진황도로 199(진황도로 205 건너편),둔촌2동 141-4,37.52813,127.14389,2021,강동구
서울특별시 강동구 풍성로65길 76-14 (둔촌동),둔촌동 77-58,37.5304,127.14192,2015,강동구
서울특별시 강동구 풍성로65길 70 (둔촌동),둔촌동 77-79,37.53057,127.14119,2011,강동구
서울특별시 강동구 풍성로67길 51 (둔촌동),둔촌동 77-86,37.52973,127.14172,2018,강동구
서울특별시 강동구 둔촌2동 79-4,둔촌동 79-4,37.53141,127.1433,2013,강동구
서울특별시 강동구 명일로 129 (둔촌동),둔촌동 81-4,37.5305,127.1434,2018,강동구
서울특별시 강동구 진황도로61길 29 (둔촌동),둔촌동 91-6,37.52998,127.1454,2010,강동구
서울특별시 강동구 진황도로61길 29 (둔촌동),둔촌동 91-6,37.52874,127.14478,2010,강동구
서울특별시 강동구 진황도로 195 (둔촌동),둔촌동 94-3,37.52875,127.14366,2018,강동구
서울특별시 강동구 진황도로 203-32 (둔촌동),둔촌동 98-5,37.52775,127.14563,2019,강동구
서울특별시 강동구 진황도로61길 28-14 (둔촌동),둔촌동 98-51,37.52801,127.14452,2017,강동구
서울특별시 강동구 진황도로 209 (둔촌동),둔촌동 98-68,37.52783,127.14411,2009,강동구
서울특별시 강동구 풍성로73길 5 (둔촌동),둔촌동 108-4,37.52659,127.14532,2018,강동구
서울특별시 강동구 풍성로 261 (둔촌동),둔촌동 149,37.52746,127.14189,2014,강동구
서울특별시 강동구 풍성로 261 (둔촌동),둔촌동 149,37.5283,127.14247,2010,강동구
서울특별시 강동구 풍성로 261 (둔촌동),둔촌동 149,37.52767,127.14037,2010,강동구
서울특별시 강동구 풍성로 261 (둔촌동),둔촌동 149,37.52871,127.14103,2018,강동구
서울특별시 강동구 풍성로 247 (둔촌동),둔촌동 163,37.52814,127.13924,2019,강동구
서울특별시 강동구 강동대로 305 (둔촌동),둔촌동 180-2,37.51939,127.13925,2016,강동구
서울특별시 강동구 동남로43길 56 (둔촌동),둔촌동 204-2,37.52331,127.14418,2009,강동구
서울특별시 강동구 둔촌1동 228-12,둔촌동 228-12,37.51744,127.14373,2017,강동구
서울특별시 강동구 양재대로102길 23 (둔촌동),둔촌동 427-2,37.53248,127.13953,2019,강동구
서울특별시 강동구 양재대로91가길 7 (성내동),성내동 427-13,37.52792,127.13408,2018,강동구
서울특별시 강동구 풍성로56길 40(성내동),성내동 427-66,37.52749,127.13462,2017,강동구
서울특별시 강동구 양재대로 1355(성내동),성내동 428-5,37.52718,127.13569,2016,강동구
서울특별시 강동구 강동대로55길 83 (성내동),성내동 430-6,37.52604,127.13397,2018,강동구
서울특별시 강동구 양재대로89길 73 (성내동),성내동 433,37.52746,127.13144,2018,강동구
서울특별시 강동구 성안로 30 (성내동),성내동 435-9,37.52679,127.13003,2017,강동구
서울특별시 강동구 고덕1동 산86-1,고덕동 산86-1,37.56246,127.15498,2017,강동구
서울특별시 강동구 아리수로61길 37-8,고덕동 580,37.56327,127.14966,2014,강동구
서울특별시 강동구 아리수로61길 15,고덕동 584-24,37.56253,127.15031,2016,강동구
서울특별시 강동구 아리수로62길 19,고덕동 631,37.56126,127.15232,2021,강동구
서울특별시 강동구 동남로83길 56-20,고덕동 638-1,37.56011,127.15268,2013,강동구
서울특별시 강동구 동남로83길 66,고덕동 639-2,37.55967,127.15303,2017,강동구
서울특별시 강동구 강동대로 143-22 (성내동),성내동 459-6,37.52715,127.12173,2017,강동구
서울특별시 강동구 성내로6가길 48 (성내동),성내동 462,37.52727,127.12452,2016,강동구
서울특별시 강동구 성내로14길 42-18 (성내동),성내동 462-31,37.52647,127.12518,2019,강동구
서울특별시 강동구 성내1동 463-4,성내동 463-4,37.52683,127.12397,2013,강동구
서울특별시 강동구 성내로14길 37 (성내동),성내동 466,37.52645,127.12637,2017,강동구
서울특별시 강동구 성내로14길 41-35 (성내동),성내동 466-4,37.52532,127.12799,2016,강동구
서울특별시 강동구 성내로14길 49 (성내동),성내동 467-4,37.52568,127.12594,2016,강동구
서울특별시 강동구 성내1동 469-2,성내동 469-2,37.52535,127.12821,2015,강동구
서울특별시 강동구 천호대로170길 56 (성내동),성내동 500,37.53312,127.13238,2018,강동구
서울특별시 강동구 풍성로45길 11 (성내동),성내동 512,37.53134,127.1299,2017,강동구
서울특별시 강동구 성내로13길 64 (성내동),성내동 519-12,37.53062,127.12839,2018,강동구
서울특별시 강동구 풍성로42길 12 (성내동),성내동 521-14,37.53094,127.12718,2013,강동구
서울특별시 강동구 성내로13길 49-8(성내동),성내동 523-3,37.53043,127.12773,2014,강동구
서울특별시 강동구 성안로7길 36 (성내동),성내동 530,37.52914,127.13047,2009,강동구
서울특별시 강동구 성내로15길 33 (성내동),성내동 531,37.52835,127.12879,2017,강동구
서울특별시 강동구 성내로15길 33 (성내동),성내동 531,37.5288,127.12736,2010,강동구
서울특별시 강동구 성내로15길 33 (성내동),성내동 531,37.52946,127.12933,2010,강동구
서울특별시 강동구 성내로15길 33 (성내동),성내동 531,37.52981,127.12807,2010,강동구
서울특별시 강동구 성내로3가길 71 (성내동),성내동 533,37.52928,127.12693,2018,강동구
서울특별시 강동구 성내로3가길 71 (성내동),성내동 533,37.52999,127.12722,2013,강동구
서울특별시 강동구 풍성로42길 28 (성내동),성내동 533,37.52999,127.12722,2017,강동구
서울특별시 강동구 성내로9길 45 (성내동),성내동 534-18,37.53089,127.12468,2018,강동구
서울특별시 강동구 성내로 70 (성내동),성내동 547-1,37.52687,127.1293,2018,강동구
서울특별시 강동구 올림픽로 542 (성내동),성내동 553-4,37.52998,127.12094,2018,강동구
서울특별시 강동구 성내로10길 9 (성내동),성내동 560,37.52775,127.12431,2017,강동구
서울특별시 강동구 성내1동 566,성내동 566,37.52685,127.12702,2013,강동구
서울특별시 강동구 풍성로 127 (성내동),성내동 591,37.53186,127.12588,2019,강동구
서울특별시 강동구 성내로6길 42-21,성내동 453,37.52849,127.12061,2020,강동구
서울특별시 강동구 성안로 41,성내동 434-50,37.52741,127.13043,2020,강동구
서울특별시 강동구 성내로5길 30,성내동 535,37.5311,127.12384,2021,강동구
서울특별시 강동구 명일1동 288,명일동 288,37.55031,127.14688,2019,강동구
서울특별시 강동구 명일1동 288,명일동 288,37.55031,127.14688,2013,강동구
서울특별시 강동구 명일1동 288,명일동 288,37.55012,127.14726,2019,강동구
서울특별시 강동구 명일1동 288,명일동 288,37.55051,127.14733,2019,강동구
서울특별시 강동구 명일1동 288,명일동 288,37.55103,127.14748,2019,강동구
서울특별시 강동구 명일1동 288,명일동 288,37.55119,127.14653,2013,강동구
서울특별시 강동구 명일1동 288,명일동 288,37.55195,127.14673,2013,강동구
서울특별시 강동구 구천면로 429-11 (명일동),명일동 293-20,37.55056,127.14671,2016,강동구
서울특별시 강동구 고덕로46길 53 (명일동),명일동 296-1,37.55224,127.14607,2010,강동구
서울특별시 강동구 고덕로46길 53 (명일동),명일동 296-1,37.55217,127.14734,2010,강동구
서울특별시 강동구 양재대로151길 8 (명일동),명일동 305-21,37.55405,127.14375,2016,강동구
서울특별시 강동구 명일1동 312-30,명일동 312-30,37.55247,127.14339,2019,강동구
서울특별시 강동구 양재대로 1637 (명일동),명일동 312-73,37.55154,127.14386,2016,강동구
서울특별시 강동구 양재대로 1630 (명일동),명일동 312-106,37.55088,127.14414,2017,강동구
서울특별시 강동구 고덕로38길 48 (명일동),명일동 312-131,37.55243,127.1426,2017,강동구
서울특별시 강동구 양재대로141길 29 (명일동),명일동 312-156,37.5512,127.1426,2014,강동구
서울특별시 강동구 구천면로65길 24 (명일동),명일동 312-192,37.55204,127.1413,2016,강동구
서울특별시 강동구 명일1동 312-206,명일동 312-206,37.5515,127.14151,2013,강동구
서울특별시 강동구 명일1동 359-2,명일동 359-2,37.55175,127.14491,2020,강동구
서울특별시 강동구 명일1동 359-2,명일동 359-2,37.55175,127.14491,2020,강동구
서울특별시 강동구 명일로 364 (명일동),명일동 39,37.55148,127.14983,2016,강동구
서울특별시 강동구 명일로 364 (명일동),명일동 39,37.5515,127.15115,2010,강동구
서울특별시 강동구 고덕로62길 66 (명일동),명일동 42,37.55219,127.15265,2018,강동구
서울특별시 강동구 명일2동 43,명일동 43,37.55145,127.15126,2015,강동구
서울특별시 강동구 고덕로 254 (명일동),명일동 46,37.55434,127.15425,2016,강동구
서울특별시 강동구 동남로75길 13-10 (명일동),명일동 47-3,37.55374,127.15531,2017,강동구
서울특별시 강동구 동남로71길 24 (명일동),명일동 48-14,37.55189,127.15488,2016,강동구
서울특별시 강동구 명일2동 55,명일동 55,37.55056,127.15459,2018,강동구
서울특별시 강동구 동남로67길 8 (명일동),명일동 81,37.5487,127.15554,2009,강동구
서울특별시 강동구 상암로63길 30 (명일동),명일동 234,37.54766,127.15401,2017,강동구
서울특별시 강동구 강동대로51길 57 (성내동),성내동 435-22,37.52597,127.13062,2017,강동구
서울특별시 강동구 성안로3길 14 (성내동),성내동 435-30,37.52599,127.1286,2016,강동구
서울특별시 강동구 양재대로91나길 60 (성내동),성내동 436-35,37.52618,127.1314,2018,강동구
서울특별시 강동구 강동대로53길 68 (성내동),성내동 438,37.52592,127.13253,2017,강동구
서울특별시 강동구 강동대로55길 72 (성내동),성내동 439-1,37.52525,127.13382,2017,강동구
서울특별시 강동구 양재대로 1323 (성내동),성내동 439-16,37.5245,127.13426,2017,강동구
서울특별시 강동구 양재대로83길 18 (성내동),성내동 440-11,37.52357,127.13322,2018,강동구
서울특별시 강동구 양재대로85길 37 (성내동),성내동 438-25,37.52467,127.13269,2017,강동구
서울특별시 강동구 양재대로85길 70 (성내동),성내동 436-10,37.52522,127.13114,2018,강동구
서울특별시 강동구 양재대로103길 7 (성내동),성내동 380-15,37.53295,127.13748,2018,강동구
서울특별시 강동구 풍성로56길 15(성내동),성내동 416-11,37.52853,127.13507,2018,강동구
서울특별시 강동구 양재대로89길 16(성내동),성내동 428-2,37.52642,127.135,2018,강동구
서울특별시 강동구 풍성로51길 44 (성내동),성내동 405,37.53177,127.13366,2018,강동구
서울특별시 강동구 풍성로53길 13(성내동),성내동 410-7,37.53003,127.1342,2018,강동구
서울특별시 강동구 양재대로101길 31 (성내동),성내동 387,37.53275,127.13573,2018,강동구
서울특별시 강동구 양재대로91길 59(성내동),성내동 424,37.52854,127.13272,2018,강동구
서울특별시 강동구 강동대로53길 83-14(성내3동),성내동 431-7,37.52746,127.13144,2015,강동구
서울특별시 강동구 강동대로53길 21 (성내동),성내동 445-4,37.52366,127.13164,2016,강동구
서울특별시 강동구 양재대로 1305 (성내동),성내동 441-3,37.52302,127.13413,2018,강동구
서울특별시 강동구 양재대로85길 59 (성내동),성내동 444-6,37.52483,127.13137,2013,강동구
서울특별시 강동구 성내로18길 41 (성내동),성내동 447-5,37.52511,127.12825,2019,강동구
서울특별시 강동구 강동대로 199 (성내동),성내동 448-8,37.52411,127.12858,2017,강동구
서울특별시 강동구 명일1동 359-1,명일동 359-1,37.5543,127.14528,2020,강동구
서울특별시 강동구 명일1동 359-1,명일동 359-1,37.5543,127.14528,2020,강동구
서울특별시 강동구 구천면로 427 (명일동),명일동 315-13,37.55051,127.14603,2018,강동구
서울특별시 강동구 양재대로141길 43 (명일동),명일동 322-26,37.55132,127.14135,2017,강동구
서울특별시 강동구 상암로 47길 77 (명일동),명일동 324-11,37.55009,127.14446,2018,강동구
서울특별시 강동구 양재대로 1618 (명일동),명일동 324-14,37.54974,127.1444,2017,강동구
서울특별시 강동구 양재대로138길 29 (명일동),명일동 326-10,37.54972,127.14569,2013,강동구
서울특별시 강동구 양재대로138길 41 (명일동),명일동 327-6,37.54949,127.14633,2010,강동구
서울특별시 강동구 동남로81길 66,고덕동 645-10,37.55933,127.15319,2015,강동구
서울특별시 강동구 동남로81길 100,고덕동 646,37.55888,127.1517,2017,강동구
서울특별시 강동구 동남로83길 94,고덕동 649-5,37.55926,127.15215,2017,강동구
서울특별시 강동구 동남로85길 81 사거리,고덕동 653-5,37.56039,127.15239,2017,강동구
서울특별시 강동구 동남로85길 88-23,고덕동 656,37.56145,127.15161,2013,강동구
서울특별시 강동구 동남로85길 88-12,고덕동 657-4,37.56097,127.15189,2021,강동구
서울특별시 강동구 아리수로 206,고덕동 668,37.56202,127.1509,2017,강동구
서울특별시 강동구 아리수로50길 50,고덕동 688,37.56092,127.14888,2016,강동구
서울특별시 강동구 아리수로50길 50,고덕동 688,37.558,127.14933,2016,강동구
서울특별시 강동구 아리수로50길 50,고덕동 688,37.55846,127.14905,2016,강동구
서울특별시 강동구 아리수로50길 50,고덕동 688,37.55913,127.14927,2016,강동구
서울특별시 강동구 아리수로50길 50,고덕동 688,37.55925,127.14878,2016,강동구
서울특별시 강동구 아리수로50길 50,고덕동 688,37.55695,127.15093,2016,강동구
서울특별시 강동구 아리수로50길 50,고덕동 688,37.5604,127.14672,2016,강동구
서울특별시 강동구 아리수로50길 50,고덕동 688,37.56052,127.14717,2016,강동구
서울특별시 강동구 고덕1동 497,고덕동 497,37.55836,127.15173,2020,강동구
서울특별시 강동구 고덕1동 497,고덕동 497,37.55836,127.15173,2020,강동구
서울특별시 강동구 양재대로156길 133 앞,고덕동 691-8,37.55701,127.15239,2019,강동구
서울특별시 강동구 천호대로 1291,길동 25-2,37.53748,127.15241,2013,강동구
서울특별시 강동구 명일로24길 33,길동 42,37.54135,127.14891,2010,강동구
서울특별시 강동구 명일로24길 33,길동 42,37.54135,127.14891,2010,강동구
서울특별시 강동구 양재대로126길 87,길동 46-4,37.54473,127.14836,2018,강동구
서울특별시 강동구 양재대로81길 90 (성내동),성내동 594,37.52443,127.12986,2018,강동구
서울특별시 강동구 올림픽로112길 35 (암사동),암사동 103-6,37.5635,127.13426,2017,강동구
서울특별시 강동구 올림픽로112길 15 (암사동),암사동 104-1,37.56424,127.13465,2017,강동구
서울특별시 강동구 올림픽로112길 23 (암사동),암사동 104-7,37.56399,127.13468,2017,강동구
서울특별시 강동구 올림픽로112길 17-21 (암사동),암사동 106-4,37.56335,127.13472,2017,강동구
서울특별시 강동구 올림픽로112길 49 (암사동),암사동 109-8,37.56298,127.13388,2017,강동구
서울특별시 강동구 올릭픽로 932 (암사동),암사동 116-14,37.56373,127.13364,2019,강동구
서울특별시 강동구 올림픽로 936 (암사동),암사동 116-51,37.56399,127.13317,2017,강동구
서울특별시 강동구 아리수로25길 94-5 (암사동),암사동 129-3,37.56033,127.13513,2017,강동구
서울특별시 강동구 올림픽로 875(암사동),암사동 139-2,37.55967,127.13139,2019,강동구
서울특별시 강동구 상암로5길 18,암사동 502-13,37.55125,127.12738,2020,강동구
서울특별시 강동구 올림픽로107길 50,암사동 178-2,37.55783,127.12776,2020,강동구
서울특별시 강동구 암사2동 608-62,암사동 608-62,37.55618,127.12569,2020,강동구
서울특별시 강동구 올림픽로93길 20 맞은편,암사2동 515-29,37.54927,127.12609,2021,강동구
서울특별시 강동구 올림픽로107길 55(암사동),암사동 178-25,37.55763,127.12744,2019,강동구
서울특별시 강동구 올림픽로 837 (암사동),암사동 186-1,37.55561,127.12933,2010,강동구
서울특별시 강동구 올림픽로 837 (암사동),암사동 186-1,37.55556,127.12825,2010,강동구
서울특별시 강동구 올림픽로107길 13-8 (암사동),암사동 189-2,37.55727,127.12927,2017,강동구
서울특별시 강동구 올림픽로107길 (암사동),암사동 191-6,37.55738,127.13005,2017,강동구
서울특별시 강동구 아리수로25가길 14-15 (암사동),암사동 265-7,37.55878,127.13559,2017,강동구
서울특별시 강동구 암사3동 266-27,암사동 266-27,37.55847,127.13466,2018,강동구
서울특별시 강동구 아리수로25길 37 (암사동),암사동 268-13,37.5583,127.13656,2016,강동구
서울특별시 강동구 아리수로27길 33 (암사동),암사동 271-4,37.55826,127.13774,2019,강동구
서울특별시 강동구 고덕로25길 13,암사동 447-9,37.55561,127.13639,2020,강동구
서울특별시 강동구 올림픽로112길 4,암사동 100-3,37.56464,127.13398,2020,강동구
서울특별시 강동구 아리수로25가길 22-17,암사동 262-3,37.55902,127.13513,2021,강동구
서울특별시 강동구 아리수로25길 57-14,암사동 264-28,37.55944,127.13558,2021,강동구
서울특별시 강동구 아리수로25길 58 (암사동),암사동 275-3,37.55953,127.13659,2014,강동구
서울특별시 강동구 암사동 137-2 암사역사공원 무대옆 산책로,암사동 137-2,37.5591,127.13138,2020,강동구
서울특별시 강동구 암사동 139 암사역사공원 화장실 옆,암사동 139,37.55734,127.13079,2020,강동구
서울특별시 강동구 구천면로 442 (명일동),명일동 329-1,37.54921,127.14727,2019,강동구
서울특별시 강동구 양재대로134길 7 (명일동),명일동 335-14,37.54768,127.14417,2009,강동구
서울특별시 강동구 양재대로136길 22 (명일동),명일동 336-5,37.54859,127.145,2018,강동구
서울특별시 강동구 양재대로134길 49 (명일동),명일동 342-18,37.54764,127.14625,2018,강동구
서울특별시 강동구 양재대로134길 34(명일동),명일동 344-11,37.54766,127.14478,2015,강동구
서울특별시 강동구 양재대로130길 11 (명일동),명일동 346-9,37.54586,127.14373,2016,강동구
서울특별시 강동구 양재대로130길 36 (명일동),명일동 348-1,37.54575,127.14503,2017,강동구
서울특별시 강동구 양재대로130길 36 (명일동),명일동 351-1,37.54542,127.14485,2013,강동구
서울특별시 강동구 양재대로128길 47(명일동),명일동 351-30,37.5445,127.14538,2014,강동구
서울특별시 강동구 양재대로128길 25(명일1동),명일동 352-9,37.54516,127.14428,2015,강동구
서울특별시 강동구 상일동 산48,상일동 산48,37.55341,127.15833,2013,강동구
서울특별시 강동구 상일동 산55-1,상일동 산55-1,37.55266,127.15723,2013,강동구
서울특별시 강동구 동남로 900-18,상일동 150,37.55291,127.15814,2013,강동구
서울특별시 강동구 상일동 산45,상일동 산45,37.55207,127.16,2018,강동구
서울특별시 강동구 상일동 산45,상일동 산45,37.55185,127.15991,2013,강동구
서울특별시 강동구 상일동 산45,상일동 산45,37.55093,127.15824,2013,강동구
서울특별시 강동구 상일로 74-1,상일동 480,37.55412,127.17413,2018,강동구
서울특별시 강동구 상일로 74-1,상일동 480,37.55503,127.17378,2018,강동구
서울특별시 강동구 상일로11길 110,상일동 520-5,37.55358,127.16535,2015,강동구
서울특별시 강동구 고덕로80길 7,상일동 520-2,37.55648,127.16562,2018,강동구
서울특별시 강동구 상일로 55,상일동 521,37.55355,127.17074,2021,강동구
서울특별시 강동구 상일동 123,상일동 123,37.55364,127.16817,2015,강동구
서울특별시 강동구 구천면로93길 20,상일동 125,37.55134,127.16822,2010,강동구
서울특별시 강동구 구천면로93길 20,상일동 125,37.55265,127.16816,2010,강동구
서울특별시 강동구 구천면로 633,상일동 513-2,37.55036,127.16865,2015,강동구
서울특별시 강동구 고덕로80길 134,상일동 516,37.55093,127.16369,2020,강동구
서울특별시 강동구 동남로 832,상일동 166,37.54907,127.15632,2020,강동구
서울특별시 강동구 상일동 517-1,상일동 517-1,37.55078,127.16508,2018,강동구
서울특별시 강동구 상일동 517-1,상일동 517-1,37.55075,127.16478,2018,강동구
서울특별시 강동구 상일동 121,상일동 121,37.55496,127.16632,2020,강동구
서울특별시 강동구 아리수로50길 82,고덕동 493,37.5564,127.1491,2017,강동구
서울특별시 강동구 양재대로 156길 121,고덕동 494-1,37.55685,127.15134,2016,강동구
서울특별시 강동구 동남로79길 46,고덕동 497,37.55802,127.15246,2013,강동구
서울특별시 강동구 동남로79길 46,고덕동 498,37.55775,127.15418,2010,강동구
서울특별시 강동구 동남로79길 46,고덕동 498,37.55882,127.15258,2010,강동구
서울특별시 강동구 동남로81길 16,고덕동 501-1,37.56046,127.15557,2013,강동구
서울특별시 강동구 동남로83길 32,고덕동 506-4,37.56058,127.15481,2021,강동구
서울특별시 강동구 동남로85길 41,고덕동 507-4,37.56088,127.15467,2021,강동구
서울특별시 강동구 동남로83길 14,고덕동 508-4,37.56099,127.15573,2013,강동구
서울특별시 강동구 동남로85길 21,고덕동 509-4,37.56132,127.15571,2017,강동구
서울특별시 강동구 동남로85길 9,고덕동 509-8,37.56134,127.15616,2021,강동구
서울특별시 강동구 동남로87길 23,고덕동 529,37.56208,127.15538,2013,강동구
서울특별시 강동구 아리수로66길 7,고덕동 531,37.56198,127.15497,2013,강동구
서울특별시 강동구 아리수로64길 29,고덕동 536,37.56079,127.15403,2019,강동구
서울특별시 강동구 아리수로64길 29,고덕동 536,37.56064,127.15388,2017,강동구
서울특별시 강동구 아리수로64길 23,고덕동 537-4,37.56113,127.15367,2021,강동구
서울특별시 강동구 동남로87길 51,고덕동 538,37.56177,127.15395,2013,강동구
서울특별시 강동구 동남로87길 4,고덕동 553,37.56253,127.15652,2017,강동구
서울특별시 강동구 아리수로25길 58 (암사동),암사동 275-3,37.55952,127.13666,2017,강동구
서울특별시 강동구 아리수로25나길 29 (암사동),암사동 293-2,37.56031,127.13775,2019,강동구
서울특별시 강동구 고덕로 130 (암사동),암사동 413,37.55358,127.14126,2017,강동구
서울특별시 강동구 고덕로 130 (암사동),암사동 413-4,37.55458,127.13973,2015,강동구
서울특별시 강동구 고덕로38길 8 (암사동),암사동 418-18,37.55403,127.14266,2010,강동구
서울특별시 강동구 고덕로38길 8 (암사동),암사동 418-18,37.5535,127.1423,2017,강동구
서울특별시 강동구 암사19길 37 (암사동),암사동 418-19,37.55255,127.14137,2017,강동구
서울특별시 강동구 암사길 106 (암사동),암사동 421-22,37.55127,127.14031,2017,강동구
서울특별시 강동구 암사18길 5 (암사동),암사동 421-29,37.55161,127.13944,2019,강동구
서울특별시 강동구 암사길 86 (암사동),암사동 421-71,37.55244,127.13881,2014,강동구
서울특별시 강동구 구천면로57길 8-1 (암사동),암사동 425-195,37.55042,127.13762,2019,강동구
서울특별시 강동구 암사18길 29 (암사동),암사동 433-30,37.5516,127.13841,2016,강동구
서울특별시 강동구 고덕로28길 36 (암사동),암사동 435-1,37.55274,127.13813,2013,강동구
서울특별시 강동구 고덕로24가길 36 (암사동),암사동 437-1,37.55335,127.1378,2018,강동구
서울특별시 강동구 올림픽로 836 (선사어린이공원),암사동 440,37.55587,127.13064,2014,강동구
서울특별시 강동구 올림픽로104길 22 (암사동),암사동 442,37.5555,127.13114,2012,강동구
서울특별시 강동구 올림픽로104길 36(암사동),암사동 442-1,37.55551,127.13232,2015,강동구
서울특별시 강동구 아리수로 46-14,암사동 445-11,37.55573,127.1349,2018,강동구
서울특별시 강동구 고덕로25길 17 (암사동),암사동 448,37.55558,127.13526,2017,강동구
서울특별시 강동구 고덕로27길 33-7 (암사동),암사동 449,37.5565,127.13771,2018,강동구
서울특별시 강동구 고덕로27길 33-49 (암사동),암사동 450,37.55631,127.13655,2016,강동구
서울특별시 강동구 고덕로27길 13 (암사동),암사동 450-13,37.55548,127.13774,2016,강동구
서울특별시 강동구 고덕로27길 33-7 (암사동),암사동 450-28,37.5564,127.13755,2013,강동구
서울특별시 강동구 고덕로27길 33-19 (암사동),암사동 450-29,37.55637,127.13782,2016,강동구
서울특별시 강동구 고덕로 96 (암사동),암사동 452,37.55465,127.13575,2019,강동구
서울특별시 강동구 고덕로 96-7,암사동 452-7,37.55437,127.13589,2019,강동구
서울특별시 강동구 고덕로20가길 49 (암사동),암사동 452-13,37.55404,127.13627,2019,강동구
서울특별시 강동구 고덕로28길 10-4 (암사동),암사동 452-53,37.55406,127.13741,2017,강동구
서울특별시 강동구 고덕로24길 23 (암사동),암사동 453-8,37.55351,127.136,2013,강동구
서울특별시 강동구 고덕로24가길 19(암사동),암사동 453-17,37.55343,127.13674,2019,강동구
서울특별시 강동구 동남로67길 21 (명일동),명일동 103,37.54872,127.15461,2016,강동구
서울특별시 강동구 동남로65길 6 (명일동),명일동 148,37.54774,127.15566,2009,강동구
서울특별시 강동구 상암로63길 6-16 (명일동),명일동 228-5,37.54668,127.15486,2017,강동구
서울특별시 강동구 상암로63길 6(명일동),명일동 230,37.54685,127.15393,2015,강동구
서울특별시 강동구 상암로 297,명일동 230-8,37.54638,127.15571,2019,강동구
서울특별시 강동구 상암로 281,명일동 230,37.54636,127.15403,2020,강동구
서울특별시 강동구 구천면로 516,명일동 61,37.54908,127.15595,2020,강동구
서울특별시 강동구 상암로67길 25,명일동 159,37.54736,127.1559,2020,강동구
서울특별시 강동구 상암로 271 (명일동),명일동 234,37.54646,127.15252,2018,강동구
서울특별시 강동구 상일동 121,상일동 121,37.55496,127.16632,2020,강동구
서울특별시 강동구 상일동 121,상일동 121,37.55528,127.17118,2020,강동구
서울특별시 강동구 상일동 121,상일동 121,37.55528,127.17118,2020,강동구
서울특별시 강동구 상일동 131,상일동 131,37.55075,127.16823,2020,강동구
서울특별시 강동구 상일동 187,상일동 187,37.55023,127.17019,2020,강동구
서울특별시 강동구 상일동 186,상일동 186,37.5504,127.16512,2018,강동구
서울특별시 강동구 동남로 832,상일동 166,37.5496,127.15786,2018,강동구
서울특별시 강동구 상암로 331,상일동 174,37.54541,127.15953,2016,강동구
서울특별시 강동구 상일동 175,상일동 175,37.54627,127.15982,2015,강동구
서울특별시 강동구 상일동 177,상일동 177,37.54752,127.16222,2017,강동구
서울특별시 강동구 상암로 369,상일동 179,37.54598,127.16358,2018,강동구
서울특별시 강동구 상암로 369,상일동 180-4,37.54587,127.16434,2017,강동구
서울특별시 강동구 상암로79가길 3,상일동 188,37.54717,127.16783,2014,강동구
서울특별시 강동구 상암로79가길 4,상일동 188,37.54687,127.16726,2015,강동구
서울특별시 강동구 천호대로219길 90,상일동 199,37.54979,127.17095,2017,강동구
서울특별시 강동구 구천면로 664,상일동 223,37.55081,127.17171,2015,강동구
서울특별시 강동구 구천면로 668,상일동 225,37.55103,127.17218,2018,강동구
서울특별시 강동구 구천면로100길 19,상일동 238,37.54992,127.1718,2016,강동구
서울특별시 강동구 상일로 39-11,상일동 243,37.55049,127.17197,2017,강동구
서울특별시 강동구 구천면로 572,상일동 267,37.55011,127.16024,2018,강동구
서울특별시 강동구 상일로5길 26,상일동 278,37.54897,127.17149,2013,강동구
서울특별시 강동구 상일로5길 26,상일동 278,37.54897,127.17149,2017,강동구
